active,TP,FP,FN,TN,precision,recall,F1,jaccard,method,E,rounds,local_epochs,upload_kib,coef_err,test_mse,lam,scenario,rep,final_obj,tau
59,29,30,1,540,0.4915254237288136,0.9666666666666668,0.651685393258427,0.4833333333333333,Pooled,,,,,2.075351214938785,29.40976941179856,0.3428269933157448,Correlated,2003,,
74,27,47,3,523,0.3648648648648648,0.9,0.5192307692307692,0.3506493506493506,Local-only,,0.0,,0.0,3.0155650581940043,33.54169441804734,0.4323519443855014,Correlated,2003,,
121,29,92,1,478,0.2396694214876033,0.9666666666666668,0.3841059602649007,0.2377049180327868,One-shot,,1.0,,14.0625,3.0573817580270246,33.90347408713558,0.5546500886289899,Correlated,2003,,
31,27,4,3,566,0.8709677419354839,0.9,0.8852459016393444,0.7941176470588235,ADMM,,76.0,,1068.75,2.894282490326228,33.51997012213938,0.5546500886289899,Correlated,2003,,
145,29,116,1,454,0.2,0.9666666666666668,0.3314285714285714,0.1986301369863013,FedAvg,1.0,12.0,12.0,168.75,3.078153135060161,33.78870925549644,0.5546500886289899,Correlated,2003,24.079822544041782,
37,24,13,6,557,0.6486486486486487,0.8,0.7164179104477612,0.5581395348837209,FedAvg-ST,1.0,13.0,12.0,182.8125,3.555006434825844,37.96510225779127,0.5546500886289899,Correlated,2003,22.89022319247545,0.1202847772848558
124,29,95,1,475,0.2338709677419354,0.9666666666666668,0.3766233766233766,0.232,FedAvg,2.0,8.0,16.0,112.5,3.0602996205795345,33.82360527226251,0.5546500886289899,Correlated,2003,23.84759654235247,
43,25,18,5,552,0.5813953488372093,0.8333333333333334,0.684931506849315,0.5208333333333334,FedAvg-ST,2.0,9.0,16.0,126.5625,3.452750003010216,37.25673477599684,0.5546500886289899,Correlated,2003,22.86995906767508,0.096132304297707
123,29,94,1,476,0.2357723577235772,0.9666666666666668,0.3790849673202615,0.2338709677419354,FedAvg,3.0,6.0,18.0,84.375,3.059183113584866,33.86816725279868,0.5546500886289899,Correlated,2003,23.811925103920487,
41,25,16,5,554,0.6097560975609756,0.8333333333333334,0.7042253521126761,0.5434782608695652,FedAvg-ST,3.0,7.0,18.0,98.4375,3.4547832238209195,37.30381567872845,0.5546500886289899,Correlated,2003,22.86699862139533,0.096132304297707
121,29,92,1,478,0.2396694214876033,0.9666666666666668,0.3841059602649007,0.2377049180327868,FedAvg,5.0,4.0,20.0,56.25,3.0572810069218503,33.8939148460307,0.5546500886289899,Correlated,2003,23.81783727217068,
42,25,17,5,553,0.5952380952380952,0.8333333333333334,0.6944444444444444,0.5319148936170213,FedAvg-ST,5.0,5.0,20.0,70.3125,3.4539626677359525,37.29849544617126,0.5546500886289899,Correlated,2003,22.87071476838605,0.096132304297707
121,29,92,1,478,0.2396694214876033,0.9666666666666668,0.3841059602649007,0.2377049180327868,FedAvg,8.0,4.0,32.0,56.25,3.0573610730893304,33.902804777316284,0.5546500886289899,Correlated,2003,23.82020873970088,
42,25,17,5,553,0.5952380952380952,0.8333333333333334,0.6944444444444444,0.5319148936170213,FedAvg-ST,8.0,5.0,32.0,70.3125,3.4539161867110937,37.29571466494207,0.5546500886289899,Correlated,2003,22.87105919420462,0.096132304297707
121,29,92,1,478,0.2396694214876033,0.9666666666666668,0.3841059602649007,0.2377049180327868,FedAvg,10.0,3.0,30.0,42.1875,3.057384112485244,33.90340803168576,0.5546500886289899,Correlated,2003,23.82058094250298,
42,25,17,5,553,0.5952380952380952,0.8333333333333334,0.6944444444444444,0.5319148936170213,FedAvg-ST,10.0,4.0,30.0,56.25,3.4539096397148747,37.29479145001356,0.5546500886289899,Correlated,2003,22.87102246211773,0.096132304297707
121,29,92,1,478,0.2396694214876033,0.9666666666666668,0.3841059602649007,0.2377049180327868,FedAvg,15.0,3.0,45.0,42.1875,3.0573829179379586,33.90347777210419,0.5546500886289899,Correlated,2003,23.820698718337717,
42,25,17,5,553,0.5952380952380952,0.8333333333333334,0.6944444444444444,0.5319148936170213,FedAvg-ST,15.0,4.0,45.0,56.25,3.4539061958323307,37.2943335769036,0.5546500886289899,Correlated,2003,22.870995123253778,0.096132304297707
121,29,92,1,478,0.2396694214876033,0.9666666666666668,0.3841059602649007,0.2377049180327868,FedAvg,20.0,2.0,40.0,28.125,3.05738187144207,33.903474405190096,0.5546500886289899,Correlated,2003,23.82070201795084,
42,25,17,5,553,0.5952380952380952,0.8333333333333334,0.6944444444444444,0.5319148936170213,FedAvg-ST,20.0,3.0,40.0,42.1875,3.4539059468276,37.294313910062094,0.5546500886289899,Correlated,2003,22.870994095902127,0.096132304297707
149,29,120,1,450,0.1946308724832214,0.9666666666666668,0.3240223463687151,0.1933333333333333,Pooled,,,,,2.1536743875615336,22.376805348229787,0.1522042507208611,Correlated,2004,,
162,23,139,7,431,0.1419753086419753,0.7666666666666667,0.2395833333333333,0.136094674556213,Local-only,,0.0,,0.0,3.629179783658908,28.89486507359339,0.1601614434481662,Correlated,2004,,
230,27,203,3,367,0.117391304347826,0.9,0.2076923076923076,0.1158798283261802,One-shot,,1.0,,14.0625,3.069289224100641,26.24089963344641,0.325685887555083,Correlated,2004,,
58,27,31,3,539,0.4655172413793103,0.9,0.6136363636363636,0.4426229508196721,ADMM,,103.0,,1448.4375,2.34400928323122,23.636711221697063,0.325685887555083,Correlated,2004,,
300,28,272,2,298,0.0933333333333333,0.9333333333333332,0.1696969696969697,0.0927152317880794,FedAvg,1.0,18.0,18.0,253.125,2.8857816222605788,25.29533051032548,0.325685887555083,Correlated,2004,18.573375589717035,
123,26,97,4,473,0.2113821138211382,0.8666666666666667,0.3398692810457516,0.2047244094488189,FedAvg-ST,1.0,19.0,18.0,267.1875,2.9448278382550384,26.308007077854437,0.325685887555083,Correlated,2004,16.453234466481984,0.0706302139899021
271,28,243,2,327,0.1033210332103321,0.9333333333333332,0.1860465116279069,0.1025641025641025,FedAvg,2.0,12.0,24.0,168.75,2.988691221172495,25.863289632461623,0.325685887555083,Correlated,2004,18.23892006807808,
103,25,78,5,492,0.2427184466019417,0.8333333333333334,0.3759398496240602,0.2314814814814814,FedAvg-ST,2.0,13.0,24.0,182.8125,3.069297580001748,27.072075572895496,0.325685887555083,Correlated,2004,16.550397210837417,0.0706302139899021
248,28,220,2,350,0.1129032258064516,0.9333333333333332,0.2014388489208633,0.112,FedAvg,3.0,10.0,30.0,140.625,3.0360370583303444,26.09914644697706,0.325685887555083,Correlated,2004,18.198512004287736,
105,24,81,6,489,0.2285714285714285,0.8,0.3555555555555555,0.2162162162162162,FedAvg-ST,3.0,11.0,30.0,154.6875,3.114335277935459,27.259772871294324,0.325685887555083,Correlated,2004,16.607424226201132,0.0706302139899021
239,28,211,2,359,0.1171548117154811,0.9333333333333332,0.20817843866171,0.1161825726141078,FedAvg,5.0,8.0,40.0,112.5,3.058798955005656,26.17999755647556,0.325685887555083,Correlated,2004,18.207764472120093,
103,23,80,7,490,0.2233009708737864,0.7666666666666667,0.3458646616541354,0.209090909090909,FedAvg-ST,5.0,9.0,40.0,126.5625,3.123625572379828,27.283392937573467,0.325685887555083,Correlated,2004,16.65135845357309,0.0706302139899021
234,28,206,2,364,0.1196581196581196,0.9333333333333332,0.2121212121212121,0.1186440677966101,FedAvg,8.0,6.0,48.0,84.375,3.067519671003785,26.21002996539445,0.325685887555083,Correlated,2004,18.22871128441063,
86,23,63,7,507,0.2674418604651162,0.7666666666666667,0.396551724137931,0.2473118279569892,FedAvg-ST,8.0,7.0,48.0,98.4375,3.1666301170483004,27.643108270250565,0.325685887555083,Correlated,2004,16.61495955809031,0.0883754906472134
230,28,202,2,368,0.1217391304347826,0.9333333333333332,0.2153846153846154,0.1206896551724138,FedAvg,10.0,5.0,50.0,70.3125,3.069370674635227,26.226295513922057,0.325685887555083,Correlated,2004,18.23054451635608,
85,23,62,7,508,0.2705882352941176,0.7666666666666667,0.3999999999999999,0.25,FedAvg-ST,10.0,6.0,50.0,84.375,3.1668380822833235,27.6456178097952,0.325685887555083,Correlated,2004,16.620411009103563,0.0883754906472134
231,27,204,3,366,0.1168831168831168,0.9,0.2068965517241379,0.1153846153846153,FedAvg,15.0,4.0,60.0,56.25,3.06952196754938,26.238347584113384,0.325685887555083,Correlated,2004,18.230087109538065,
85,23,62,7,508,0.2705882352941176,0.7666666666666667,0.3999999999999999,0.25,FedAvg-ST,15.0,5.0,60.0,70.3125,3.165993549907227,27.64393304796317,0.325685887555083,Correlated,2004,16.623290896852186,0.0883754906472134
230,27,203,3,367,0.117391304347826,0.9,0.2076923076923076,0.1158798283261802,FedAvg,20.0,3.0,60.0,42.1875,3.0693443194444847,26.240307152908848,0.325685887555083,Correlated,2004,18.229921681594107,
86,23,63,7,507,0.2674418604651162,0.7666666666666667,0.396551724137931,0.2473118279569892,FedAvg-ST,20.0,4.0,60.0,56.25,3.165679466998172,27.64278312017163,0.325685887555083,Correlated,2004,16.62357871764556,0.0883754906472134
151,30,121,0,449,0.1986754966887417,1.0,0.3314917127071823,0.1986754966887417,Pooled,,,,,1.9136789501551987,24.048325126040705,0.1696442859706335,Correlated,2005,,
99,27,72,3,498,0.2727272727272727,0.9,0.4186046511627906,0.2647058823529412,Local-only,,0.0,,0.0,2.8717794172850155,28.342041176807143,0.3016794137105735,Correlated,2005,,
153,27,126,3,444,0.1764705882352941,0.9,0.2950819672131148,0.173076923076923,One-shot,,1.0,,14.0625,3.0614948167325373,29.08261154345433,0.4504590616926047,Correlated,2005,,
39,28,11,2,559,0.717948717948718,0.9333333333333332,0.8115942028985509,0.6829268292682927,ADMM,,85.0,,1195.3125,2.6325288109316944,27.17743403047782,0.4504590616926047,Correlated,2005,,
183,28,155,2,415,0.1530054644808743,0.9333333333333332,0.2629107981220657,0.1513513513513513,FedAvg,1.0,14.0,14.0,196.875,2.9923645185047207,28.370903714663957,0.4504590616926047,Correlated,2005,19.17275429611916,
60,26,34,4,536,0.4333333333333333,0.8666666666666667,0.5777777777777778,0.40625,FedAvg-ST,1.0,15.0,14.0,210.9375,3.232179524281616,30.3883947982484,0.4504590616926047,Correlated,2005,17.954955545660766,0.0780738495856605
165,27,138,3,432,0.1636363636363636,0.9,0.2769230769230769,0.1607142857142857,FedAvg,2.0,8.0,16.0,112.5,3.051475584276841,29.0163400622465,0.4504590616926047,Correlated,2005,19.050770468881343,
44,26,18,4,552,0.5909090909090909,0.8666666666666667,0.7027027027027029,0.5416666666666666,FedAvg-ST,2.0,9.0,16.0,126.5625,3.377102600582406,31.535194342906813,0.4504590616926047,Correlated,2005,18.04903836640017,0.0976892801830665
157,27,130,3,440,0.1719745222929936,0.9,0.2887700534759358,0.16875,FedAvg,3.0,7.0,21.0,98.4375,3.060505577044967,29.08846681266916,0.4504590616926047,Correlated,2005,19.041532156682795,
43,25,18,5,552,0.5813953488372093,0.8333333333333334,0.684931506849315,0.5208333333333334,FedAvg-ST,3.0,8.0,21.0,112.5,3.3870733212603588,31.59889973945321,0.4504590616926047,Correlated,2005,18.069916066543485,0.0976892801830665
155,27,128,3,442,0.1741935483870967,0.9,0.2918918918918918,0.170886075949367,FedAvg,5.0,5.0,25.0,70.3125,3.061181547769563,29.08194960781709,0.4504590616926047,Correlated,2005,19.05390959554448,
44,25,19,5,551,0.5681818181818182,0.8333333333333334,0.6756756756756758,0.5102040816326531,FedAvg-ST,5.0,6.0,25.0,84.375,3.3852838744341667,31.585033777761357,0.4504590616926047,Correlated,2005,18.0698697988247,0.0976892801830665
153,27,126,3,444,0.1764705882352941,0.9,0.2950819672131148,0.173076923076923,FedAvg,8.0,4.0,32.0,56.25,3.061382728219711,29.081533647851103,0.4504590616926047,Correlated,2005,19.055465122674256,
45,25,20,5,550,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.5,FedAvg-ST,8.0,5.0,32.0,70.3125,3.3851575839026458,31.58349964685752,0.4504590616926047,Correlated,2005,18.069549163214464,0.0976892801830665
153,27,126,3,444,0.1764705882352941,0.9,0.2950819672131148,0.173076923076923,FedAvg,10.0,3.0,30.0,42.1875,3.061478376597035,29.08235066026204,0.4504590616926047,Correlated,2005,19.05586960222338,
45,25,20,5,550,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.5,FedAvg-ST,10.0,4.0,30.0,56.25,3.3852589147132504,31.58430079948488,0.4504590616926047,Correlated,2005,18.06963627312072,0.0976892801830665
153,27,126,3,444,0.1764705882352941,0.9,0.2950819672131148,0.173076923076923,FedAvg,15.0,3.0,45.0,42.1875,3.061498570988274,29.0826198545013,0.4504590616926047,Correlated,2005,19.05606933367964,
45,25,20,5,550,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.5,FedAvg-ST,15.0,4.0,45.0,56.25,3.3852922253979614,31.58457583848293,0.4504590616926047,Correlated,2005,18.06965742684606,0.0976892801830665
153,27,126,3,444,0.1764705882352941,0.9,0.2950819672131148,0.173076923076923,FedAvg,20.0,2.0,40.0,28.125,3.061495324372704,29.082613429221997,0.4504590616926047,Correlated,2005,19.0560774153885,
45,25,20,5,550,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.5,FedAvg-ST,20.0,3.0,40.0,42.1875,3.385289817624233,31.584562557242126,0.4504590616926047,Correlated,2005,18.06965546120092,0.0976892801830665
108,29,79,1,491,0.2685185185185185,0.9666666666666668,0.4202898550724638,0.2660550458715596,Pooled,,,,,2.0164880949024946,24.25442611510483,0.2014774456182392,Correlated,2006,,
103,25,78,5,492,0.2427184466019417,0.8333333333333334,0.3759398496240602,0.2314814814814814,Local-only,,0.0,,0.0,3.1780250569108244,29.914698788714915,0.3061080477459104,Correlated,2006,,
206,29,177,1,393,0.1407766990291262,0.9666666666666668,0.2457627118644067,0.1400966183574879,One-shot,,1.0,,14.0625,2.9790994157822834,28.6819028883763,0.3741189302796422,Correlated,2006,,
49,27,22,3,548,0.5510204081632653,0.9,0.6835443037974683,0.5192307692307693,ADMM,,92.0,,1293.75,2.376817162575525,26.03734561894342,0.3741189302796422,Correlated,2006,,
246,29,217,1,353,0.1178861788617886,0.9666666666666668,0.2101449275362319,0.117408906882591,FedAvg,1.0,15.0,15.0,210.9375,2.9290173304852374,28.349089371598915,0.3741189302796422,Correlated,2006,19.099849872371014,
65,25,40,5,530,0.3846153846153846,0.8333333333333334,0.5263157894736842,0.3571428571428571,FedAvg-ST,1.0,16.0,15.0,225.0,3.179416598794232,30.277271216626385,0.3741189302796422,Correlated,2006,17.820714456702376,0.081133696954724
227,29,198,1,372,0.1277533039647577,0.9666666666666668,0.22568093385214,0.1271929824561403,FedAvg,2.0,10.0,20.0,140.625,2.952140625900297,28.462944922658075,0.3741189302796422,Correlated,2006,18.974103734157733,
58,25,33,5,537,0.4310344827586206,0.8333333333333334,0.5681818181818181,0.3968253968253968,FedAvg-ST,2.0,11.0,20.0,154.6875,3.219672397109042,30.51902121794475,0.3741189302796422,Correlated,2006,17.933661755074393,0.081133696954724
215,29,186,1,384,0.1348837209302325,0.9666666666666668,0.236734693877551,0.1342592592592592,FedAvg,3.0,7.0,21.0,98.4375,2.9579505150140606,28.52277078076757,0.3741189302796422,Correlated,2006,18.9891560482995,
61,25,36,5,534,0.4098360655737705,0.8333333333333334,0.5494505494505496,0.3787878787878788,FedAvg-ST,3.0,8.0,21.0,112.5,3.218511275870789,30.54678805997388,0.3741189302796422,Correlated,2006,17.960742573031744,0.081133696954724
207,29,178,1,392,0.1400966183574879,0.9666666666666668,0.2447257383966245,0.1394230769230769,FedAvg,5.0,6.0,30.0,84.375,2.969864872737205,28.61284809185477,0.3741189302796422,Correlated,2006,19.01610699376557,
63,25,38,5,532,0.3968253968253968,0.8333333333333334,0.5376344086021505,0.3676470588235294,FedAvg-ST,5.0,7.0,30.0,98.4375,3.227073759668672,30.623113531071617,0.3741189302796422,Correlated,2006,17.98198031705338,0.081133696954724
205,29,176,1,394,0.1414634146341463,0.9666666666666668,0.2468085106382978,0.1407766990291262,FedAvg,8.0,5.0,40.0,70.3125,2.9760031088491816,28.65543383269029,0.3741189302796422,Correlated,2006,19.03085557541286,
64,25,39,5,531,0.390625,0.8333333333333334,0.5319148936170213,0.3623188405797101,FedAvg-ST,8.0,6.0,40.0,84.375,3.232459638988107,30.66380631877001,0.3741189302796422,Correlated,2006,17.992317794281732,0.081133696954724
205,29,176,1,394,0.1414634146341463,0.9666666666666668,0.2468085106382978,0.1407766990291262,FedAvg,10.0,4.0,40.0,56.25,2.977577351524821,28.668221099936936,0.3741189302796422,Correlated,2006,19.03423342981352,
65,25,40,5,530,0.3846153846153846,0.8333333333333334,0.5263157894736842,0.3571428571428571,FedAvg-ST,10.0,5.0,40.0,70.3125,3.233820237582135,30.67502430089255,0.3741189302796422,Correlated,2006,17.99473576866651,0.081133696954724
206,29,177,1,393,0.1407766990291262,0.9666666666666668,0.2457627118644067,0.1400966183574879,FedAvg,15.0,4.0,60.0,56.25,2.978822831201413,28.67927446207802,0.3741189302796422,Correlated,2006,19.037008561957748,
65,25,40,5,530,0.3846153846153846,0.8333333333333334,0.5263157894736842,0.3571428571428571,FedAvg-ST,15.0,5.0,60.0,70.3125,3.234949181782849,30.684685332763017,0.3741189302796422,Correlated,2006,17.99679083734172,0.081133696954724
206,29,177,1,393,0.1407766990291262,0.9666666666666668,0.2457627118644067,0.1400966183574879,FedAvg,20.0,3.0,60.0,42.1875,2.979047428474398,28.68141966546176,0.3741189302796422,Correlated,2006,19.037589823352445,
65,25,40,5,530,0.3846153846153846,0.8333333333333334,0.5263157894736842,0.3571428571428571,FedAvg-ST,20.0,4.0,60.0,56.25,3.2351636923612364,30.686569925492208,0.3741189302796422,Correlated,2006,17.997255026326993,0.081133696954724
100,28,72,2,498,0.28,0.9333333333333332,0.4307692307692308,0.2745098039215686,Pooled,,,,,1.8647555085066396,21.796420194851432,0.2095509411283859,Correlated,2007,,
98,24,74,6,496,0.2448979591836734,0.8,0.375,0.2307692307692307,Local-only,,0.0,,0.0,2.983426280657702,26.558623439839863,0.298799706555142,Correlated,2007,,
179,26,153,4,417,0.1452513966480447,0.8666666666666667,0.2488038277511962,0.1420765027322404,One-shot,,1.0,,14.0625,2.915178335270178,25.92124590897877,0.3708486556756781,Correlated,2007,,
35,25,10,5,560,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.625,ADMM,,84.0,,1181.25,2.339113697611348,23.773503609995046,0.3708486556756781,Correlated,2007,,
226,28,198,2,372,0.1238938053097345,0.9333333333333332,0.21875,0.1228070175438596,FedAvg,1.0,14.0,14.0,196.875,2.817384649611604,25.815123821636043,0.3708486556756781,Correlated,2007,17.419032451751214,
46,25,21,5,549,0.5434782608695652,0.8333333333333334,0.6578947368421053,0.4901960784313725,FedAvg-ST,1.0,15.0,14.0,210.9375,3.128979567353705,28.184977872826703,0.3708486556756781,Correlated,2007,16.319754189721987,0.1006304944535079
198,28,170,2,400,0.1414141414141414,0.9333333333333332,0.2456140350877192,0.14,FedAvg,2.0,9.0,18.0,126.5625,2.860088696288267,25.8873439169896,0.3708486556756781,Correlated,2007,17.196321368036088,
33,24,9,6,561,0.7272727272727273,0.8,0.761904761904762,0.6153846153846154,FedAvg-ST,2.0,10.0,18.0,140.625,3.269613889330491,28.955226043135028,0.3708486556756781,Correlated,2007,16.482631149412725,0.1259131017594241
195,27,168,3,402,0.1384615384615384,0.9,0.24,0.1363636363636363,FedAvg,3.0,7.0,21.0,98.4375,2.8812958253777685,25.87875451921132,0.3708486556756781,Correlated,2007,17.179432647667554,
34,24,10,6,560,0.7058823529411765,0.8,0.7500000000000001,0.6,FedAvg-ST,3.0,8.0,21.0,112.5,3.284024037571164,28.97664333953358,0.3708486556756781,Correlated,2007,16.489476940885197,0.1259131017594241
185,26,159,4,411,0.1405405405405405,0.8666666666666667,0.2418604651162791,0.1375661375661375,FedAvg,5.0,6.0,30.0,84.375,2.898207696996088,25.88395430309671,0.3708486556756781,Correlated,2007,17.1933402377483,
34,24,10,6,560,0.7058823529411765,0.8,0.7500000000000001,0.6,FedAvg-ST,5.0,7.0,30.0,98.4375,3.300805231697159,29.02062282079486,0.3708486556756781,Correlated,2007,16.511178256995375,0.1259131017594241
183,26,157,4,413,0.1420765027322404,0.8666666666666667,0.244131455399061,0.1390374331550802,FedAvg,8.0,4.0,32.0,56.25,2.910967357742745,25.90822874141605,0.3708486556756781,Correlated,2007,17.208503233276748,
35,24,11,6,559,0.6857142857142857,0.8,0.7384615384615385,0.5853658536585366,FedAvg-ST,8.0,5.0,32.0,70.3125,3.313221632260489,29.07585689857818,0.3708486556756781,Correlated,2007,16.53232420033165,0.1259131017594241
180,26,154,4,416,0.1444444444444444,0.8666666666666667,0.2476190476190476,0.1413043478260869,FedAvg,10.0,4.0,40.0,56.25,2.913658930589345,25.915296298048027,0.3708486556756781,Correlated,2007,17.2120968979009,
35,24,11,6,559,0.6857142857142857,0.8,0.7384615384615385,0.5853658536585366,FedAvg-ST,10.0,5.0,40.0,70.3125,3.315774974038737,29.08900040037124,0.3708486556756781,Correlated,2007,16.53669942458647,0.1259131017594241
179,26,153,4,417,0.1452513966480447,0.8666666666666667,0.2488038277511962,0.1420765027322404,FedAvg,15.0,3.0,45.0,42.1875,2.9150745472810944,25.920157879054685,0.3708486556756781,Correlated,2007,17.213521124541337,
35,24,11,6,559,0.6857142857142857,0.8,0.7384615384615385,0.5853658536585366,FedAvg-ST,15.0,4.0,45.0,56.25,3.317108646760898,29.09700785089385,0.3708486556756781,Correlated,2007,16.53886939548301,0.1259131017594241
179,26,153,4,417,0.1452513966480447,0.8666666666666667,0.2488038277511962,0.1420765027322404,FedAvg,20.0,3.0,60.0,42.1875,2.915179130115001,25.921064422331533,0.3708486556756781,Correlated,2007,17.21354394618434,
35,24,11,6,559,0.6857142857142857,0.8,0.7384615384615385,0.5853658536585366,FedAvg-ST,20.0,4.0,60.0,56.25,3.317208779422162,29.09782569986677,0.3708486556756781,Correlated,2007,16.539030736285778,0.1259131017594241
95,27,68,3,502,0.2842105263157894,0.9,0.432,0.2755102040816326,Pooled,,,,,1.814349539807804,23.680606943083795,0.2138484975624977,Correlated,2008,,
95,24,71,6,499,0.2526315789473684,0.8,0.384,0.2376237623762376,Local-only,,0.0,,0.0,2.4016738335557006,25.881993067830457,0.2622578899294888,Correlated,2008,,
186,25,161,5,409,0.1344086021505376,0.8333333333333334,0.2314814814814814,0.1308900523560209,One-shot,,1.0,,14.0625,2.703661577359807,27.32329688631161,0.4096873557031651,Correlated,2008,,
33,24,9,6,561,0.7272727272727273,0.8,0.761904761904762,0.6153846153846154,ADMM,,96.0,,1350.0,2.324664855380883,25.99004621948975,0.4096873557031651,Correlated,2008,,
252,29,223,1,347,0.115079365079365,0.9666666666666668,0.2056737588652482,0.1146245059288537,FedAvg,1.0,16.0,16.0,225.0,2.639478581538978,27.15532528580829,0.4096873557031651,Correlated,2008,18.4054481534832,
49,23,26,7,544,0.4693877551020408,0.7666666666666667,0.5822784810126582,0.4107142857142857,FedAvg-ST,1.0,17.0,16.0,239.0625,2.904328436143365,29.63361017318112,0.4096873557031651,Correlated,2008,16.698494013108274,0.0888472811011123
216,26,190,4,380,0.1203703703703703,0.8666666666666667,0.2113821138211382,0.1181818181818181,FedAvg,2.0,10.0,20.0,140.625,2.6168740385835947,26.959587525557787,0.4096873557031651,Correlated,2008,18.08433899764499,
39,23,16,7,554,0.5897435897435898,0.7666666666666667,0.6666666666666667,0.5,FedAvg-ST,2.0,11.0,20.0,154.6875,2.8808223075354737,29.429546847862067,0.4096873557031651,Correlated,2008,16.704649991287777,0.0888472811011123
203,25,178,5,392,0.1231527093596059,0.8333333333333334,0.2145922746781116,0.1201923076923077,FedAvg,3.0,8.0,24.0,112.5,2.649002877687411,27.105499713669307,0.4096873557031651,Correlated,2008,18.09474964390275,
38,23,15,7,555,0.6052631578947368,0.7666666666666667,0.676470588235294,0.5111111111111111,FedAvg-ST,3.0,9.0,24.0,126.5625,2.906227594923561,29.54021219877236,0.4096873557031651,Correlated,2008,16.731891021787472,0.0888472811011123
192,25,167,5,403,0.1302083333333333,0.8333333333333334,0.2252252252252252,0.1269035532994923,FedAvg,5.0,7.0,35.0,98.4375,2.667756189245956,27.205483161955613,0.4096873557031651,Correlated,2008,18.094934425804517,
43,23,20,7,550,0.5348837209302325,0.7666666666666667,0.6301369863013698,0.46,FedAvg-ST,5.0,8.0,35.0,112.5,2.9224909821837155,29.605033246485032,0.4096873557031651,Correlated,2008,16.758146829528975,0.0888472811011123
186,25,161,5,409,0.1344086021505376,0.8333333333333334,0.2314814814814814,0.1308900523560209,FedAvg,8.0,6.0,48.0,84.375,2.684713895537242,27.270027790904717,0.4096873557031651,Correlated,2008,18.10801831185136,
42,22,20,8,550,0.5238095238095238,0.7333333333333333,0.611111111111111,0.44,FedAvg-ST,8.0,7.0,48.0,98.4375,2.93563717984407,29.659915449270915,0.4096873557031651,Correlated,2008,16.77957032764584,0.0888472811011123
188,25,163,5,407,0.1329787234042553,0.8333333333333334,0.2293577981651376,0.1295336787564766,FedAvg,10.0,5.0,50.0,70.3125,2.6912512318689013,27.28727946174385,0.4096873557031651,Correlated,2008,18.11337227081233,
42,22,20,8,550,0.5238095238095238,0.7333333333333333,0.611111111111111,0.44,FedAvg-ST,10.0,6.0,50.0,84.375,2.940535952357165,29.679312619835397,0.4096873557031651,Correlated,2008,16.78369207737905,0.0888472811011123
185,25,160,5,410,0.1351351351351351,0.8333333333333334,0.2325581395348837,0.131578947368421,FedAvg,15.0,5.0,75.0,70.3125,2.6988027138595694,27.3087529817937,0.4096873557031651,Correlated,2008,18.1205565882805,
42,22,20,8,550,0.5238095238095238,0.7333333333333333,0.611111111111111,0.44,FedAvg-ST,15.0,6.0,75.0,84.375,2.9462433952718183,29.70577249776801,0.4096873557031651,Correlated,2008,16.787653027675063,0.0888472811011123
185,25,160,5,410,0.1351351351351351,0.8333333333333334,0.2325581395348837,0.131578947368421,FedAvg,20.0,4.0,80.0,56.25,2.701506808881144,27.316197918997123,0.4096873557031651,Correlated,2008,18.12265485740689,
42,22,20,8,550,0.5238095238095238,0.7333333333333333,0.611111111111111,0.44,FedAvg-ST,20.0,5.0,80.0,70.3125,2.94851520293025,29.717916412012976,0.4096873557031651,Correlated,2008,16.78937390502088,0.0888472811011123
87,29,58,1,512,0.3333333333333333,0.9666666666666668,0.4957264957264956,0.3295454545454545,Pooled,,,,,2.01004525550474,20.308102280662798,0.2125142252713881,Correlated,2009,,
99,23,76,7,494,0.2323232323232323,0.7666666666666667,0.3565891472868217,0.2169811320754717,Local-only,,0.0,,0.0,2.588695177271786,23.034756508238655,0.2441078929859819,Correlated,2009,,
140,25,115,5,455,0.1785714285714285,0.8333333333333334,0.2941176470588235,0.1724137931034483,One-shot,,1.0,,14.0625,2.797537895329365,23.856493041619768,0.5089479983969678,Correlated,2009,,
25,21,4,9,566,0.84,0.7,0.7636363636363636,0.6176470588235294,ADMM,,79.0,,1110.9375,2.8447508443816147,24.5417387281573,0.5089479983969678,Correlated,2009,,
154,24,130,6,440,0.1558441558441558,0.8,0.2608695652173913,0.15,FedAvg,1.0,14.0,14.0,196.875,2.8256815823507697,23.98840911682097,0.5089479983969678,Correlated,2009,15.69566055279558,
48,23,25,7,545,0.4791666666666667,0.7666666666666667,0.5897435897435898,0.4181818181818181,FedAvg-ST,1.0,15.0,14.0,210.9375,3.028137502624097,25.553426071467044,0.5089479983969678,Correlated,2009,14.185472236299717,0.0704989032249165
142,25,117,5,453,0.176056338028169,0.8333333333333334,0.2906976744186046,0.1700680272108843,FedAvg,2.0,9.0,18.0,126.5625,2.800613687429005,23.813644353104777,0.5089479983969678,Correlated,2009,15.402826047132065,
